Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Num of training samples 50000, Num of poisoned samples 2500, Num of benign samples 47500
Epoch [1/50] Train Loss: 1.9796, Train Acc: 33.99 Test Loss (Benign): 1.7246, Test Acc (Benign): 37.82 Test Loss (Poisoned): 0.1620, Test Acc (Poisoned): 96.47
Epoch [2/50] Train Loss: 1.2921, Train Acc: 53.05 Test Loss (Benign): 1.3437, Test Acc (Benign): 51.49 Test Loss (Poisoned): 0.3420, Test Acc (Poisoned): 91.57
Epoch [3/50] Train Loss: 1.0535, Train Acc: 62.30 Test Loss (Benign): 1.3482, Test Acc (Benign): 53.06 Test Loss (Poisoned): 0.0275, Test Acc (Poisoned): 99.24
Epoch [4/50] Train Loss: 0.8640, Train Acc: 69.24 Test Loss (Benign): 0.9656, Test Acc (Benign): 67.09 Test Loss (Poisoned): 0.0107, Test Acc (Poisoned): 99.69
Epoch [5/50] Train Loss: 0.7274, Train Acc: 74.31 Test Loss (Benign): 1.0436, Test Acc (Benign): 64.37 Test Loss (Poisoned): 0.0945, Test Acc (Poisoned): 97.48
Epoch [6/50] Train Loss: 0.6190, Train Acc: 78.60 Test Loss (Benign): 0.7888, Test Acc (Benign): 72.89 Test Loss (Poisoned): 0.0370, Test Acc (Poisoned): 98.90
Epoch [7/50] Train Loss: 0.5509, Train Acc: 80.91 Test Loss (Benign): 0.7629, Test Acc (Benign): 74.31 Test Loss (Poisoned): 0.0219, Test Acc (Poisoned): 99.35
Epoch [8/50] Train Loss: 0.5072, Train Acc: 82.52 Test Loss (Benign): 0.8850, Test Acc (Benign): 71.52 Test Loss (Poisoned): 0.0221, Test Acc (Poisoned): 99.40
Epoch [9/50] Train Loss: 0.4740, Train Acc: 83.79 Test Loss (Benign): 0.7591, Test Acc (Benign): 73.91 Test Loss (Poisoned): 0.0698, Test Acc (Poisoned): 98.36
Epoch [10/50] Train Loss: 0.4426, Train Acc: 84.69 Test Loss (Benign): 0.6397, Test Acc (Benign): 78.86 Test Loss (Poisoned): 0.0281, Test Acc (Poisoned): 99.15
Epoch [11/50] Train Loss: 0.4303, Train Acc: 85.15 Test Loss (Benign): 0.5709, Test Acc (Benign): 80.60 Test Loss (Poisoned): 0.0808, Test Acc (Poisoned): 98.23
