0,7.624319156071886e-22
1,3.0316508577152013e-22
2,4.229965601162062e-29
3,7.926580818045488e-25
4,4.144482208635812e-24
5,3.635277384760185e-17
6,4.332724247249337e-24
7,5.506103563784793e-28
8,8.735346590239137e-17
9,4.513469917223282e-16
10,5.483930634230389e-38
11,1.8930624441272354e-33
12,9.677288644357308e-22
13,1.0389532025013816e-27
14,2.9988156989544847e-27
15,1.050113197190257e-20
16,1.2790398648122669e-33
17,3.1037149400599402e-31
18,2.5925411631656165e-25
19,7.028731438266017e-17
20,1.2993876669575652e-25
21,7.032808360429442e-27
22,3.2118105755772855e-26
23,1.2133822395122976e-25
24,1.0215770454590663e-22
25,5.120693589919698e-27
26,1.9887370195212038e-17
27,4.1736914037626223e-22
28,6.84697545556753e-28
29,6.981730888424961e-23
30,1.6598491331505668e-19
31,1.1445871287893918e-30
32,9.824104525217288e-26
33,5.404323040804241e-34
34,4.976477574892566e-21
35,1.3208420946846101e-24
36,2.8066557918703313e-25
37,1.4045023498214175e-17
38,2.939535474394638e-25
39,1.6733201218230117e-15
40,3.9870092010434474e-25
41,5.814149693753796e-20
42,1.5021986191276362e-20
43,1.4946814304272295e-30
44,1.594885625718343e-20
45,2.551253276779575e-31
46,1.3608931288439033e-23
47,3.977682213444151e-23
48,2.1106881792045253e-28
49,4.6721536153492656e-23
50,1.18349250412962e-28
51,3.3159696660170105e-19
52,1.1631322331263396e-37
53,3.859877016410746e-28
54,2.70588587641229e-23
55,3.0469058959374865e-47
56,1.1497759392973502e-27
57,4.041343068659029e-24
58,1.775771485795402e-22
59,1.6511602374048306e-20
60,1.5467680269259737e-21
61,1.9387896772938726e-22
62,2.0619073380323393e-29
63,1.2045291035567396e-29
64,1.1020212797576565e-28
65,7.505052730430852e-29
66,1.1436609765681711e-25
67,1.7465257976043162e-25
68,2.3294303040534432e-17
69,3.723289252724855e-25
70,2.1980603252772184e-19
71,3.0441066882556693e-38
72,2.155069536113515e-26
73,5.1783633693139185e-33
74,4.8535536399719237e-23
75,3.796132365228203e-27
76,3.476872759904334e-38
77,1.1262324248178442e-21
78,1.092011178738433e-28
79,9.682036484771447e-33
80,1.3339965461586248e-19
81,7.99359355501673e-26
82,3.3158445767006435e-35
83,7.362564645214912e-18
84,1.9168016654770522e-26
85,1.5467680269259737e-21
86,1.9387896772938726e-22
87,2.0619073380323393e-29
88,1.2045291035567396e-29
89,1.1020212797576565e-28
90,7.505052730430852e-29
91,1.1436609765681711e-25
92,1.7465257976043162e-25
93,2.3294303040534432e-17
94,3.723289252724855e-25
95,2.1980603252772184e-19
96,3.0441066882556693e-38
97,2.155069536113515e-26
98,5.1783633693139185e-33
99,4.8535536399719237e-23
