0,-12.3886514184636
1,-12.577643250374235
2,-15.945380618417248
3,-13.81428427996944
4,-13.466911612862544
5,-10.219419034159316
6,-13.457621693724974
7,-15.37779454721694
8,-10.044803865987001
9,-9.717892914330035
10,-20.84366572136558
11,-18.253013702491522
12,-12.339896722591554
13,-15.238714200601963
14,-15.00767873673132
15,-11.854643384331302
16,-18.346642700698457
17,-17.05846922283133
18,-14.050597514630045
19,-10.08808897963649
20,-14.197335511203935
21,-14.822920838245054
22,-14.495888205979318
23,-14.211912204573435
24,-12.801445297366039
25,-14.89159249360379
26,-10.339633077321034
27,-12.512052707609765
28,-15.329994833720177
29,-12.879996590555733
30,-11.297388987441199
31,-16.7594122770025
32,-14.256891596530899
33,-18.553295515492746
34,-12.0061985454322
35,-13.706751329420507
36,-14.033773411850003
37,-10.408987072925498
38,-14.023969430961891
39,-9.457044435540398
40,-13.959429833113965
41,-11.508643976377082
42,-11.782110148165811
43,-16.698575965434415
44,-11.769988646300364
45,-17.103613727541443
46,-13.218911072301255
47,-12.99633176416709
48,-15.588826559609931
49,-12.963027504440968
50,-15.716752875431187
51,-11.15833496589615
52,-20.650296022707654
53,-15.455833525644785
54,-13.076162217434023
55,-26.8490840640593
56,-15.216561575798094
57,-13.472183087617427
58,-12.687567547991334
59,-11.762969268555613
60,-12.244129498511661
61,-12.669501171834193
62,-16.105928176972064
63,-16.226508304117623
64,-15.73255520727397
65,-15.817787065131613
66,-14.22451267092947
67,-14.134446517594071
68,-10.308112236778996
69,-13.973912036162545
70,-11.240927592985917
71,-20.99584352188146
72,-14.58153651273172
73,-18.013909927846626
74,-12.955147550971276
75,-14.95648460088842
76,-20.96141594433709
77,-12.308904262969545
78,-15.73457739972122
79,-17.8660761116484
80,-11.341352945029653
81,-14.300863196165963
82,-19.2317985887826
83,-10.537848927284259
84,-14.606721779365829
85,-12.244129498511661
86,-12.669501171834193
87,-16.105928176972064
88,-16.226508304117623
89,-15.73255520727397
90,-15.817787065131613
91,-14.22451267092947
92,-14.134446517594071
93,-10.308112236778996
94,-13.973912036162545
95,-11.240927592985917
96,-20.99584352188146
97,-14.58153651273172
98,-18.013909927846626
99,-12.955147550971276
