0,-23.799175535762622
1,-25.38372759007954
2,-21.74765524082692
3,-30.389084108872026
4,-39.30767954100308
5,-25.983938047620956
6,-32.93965760130808
7,-20.80885129397348
8,-16.423059231144332
9,-31.941330054869166
10,-14.466920285326331
11,-31.329378498985353
12,-35.54660317818166
13,-18.103574927729746
14,-15.058361264297718
15,-15.284414400200875
16,-26.0475749987703
17,-14.686086515487167
18,-28.11300718598615
19,-19.847845437722675
20,-16.299208954526545
21,-19.617780098796427
22,-21.7720708038313
23,-17.523552596223524
24,-18.052369778982037
25,-20.974516218888997
26,-19.085884903511644
27,-20.444127777298124
28,-19.712197705184607
29,-16.841320837496962
30,-32.25039046774939
31,-14.577983983037669
32,-16.29467597101552
33,-26.661968255115568
34,-16.825063443301307
35,-26.573027330242038
36,-27.298410134547595
37,-16.404818541281074
38,-52.9647289750063
39,-23.167886213539425
40,-20.983660500235196
41,-19.27087818409926
42,-16.802241625011774
43,-18.031079450690573
44,-26.780628638900986
45,-26.90089087801786
46,-19.944640956508238
47,-19.414195803911042
48,-19.77180013870614
49,-17.103839388556686
50,-22.509229497693045
51,-14.117027714188392
52,-20.769920074407924
53,-14.38716603722123
54,-30.513246317216343
55,-23.57024687868285
56,-25.553545267337174
57,-28.01420372991898
58,-26.353013846834944
59,-31.30406709796871
60,-15.302480468657137
61,-24.40659261853226
62,-23.61866590384235
63,-15.988250415608103
64,-17.263561301952983
65,-27.08007114443899
66,-16.315408927899966
67,-27.51929098936167
68,-18.031079450690573
69,-26.780628638900986
70,-26.90089087801786
71,-19.944640956508238
72,-19.414195803911042
73,-19.77180013870614
74,-17.103839388556686
75,-22.509229497693045
76,-14.117027714188392
77,-20.769920074407924
78,-14.38716603722123
79,-30.513246317216343
80,-23.57024687868285
81,-25.553545267337174
82,-28.01420372991898
83,-26.353013846834944
84,-31.30406709796871
85,-15.302480468657137
86,-24.40659261853226
87,-23.61866590384235
88,-15.988250415608103
89,-17.263561301952983
90,-27.08007114443899
91,-16.315408927899966
92,-27.51929098936167
93,-18.031079450690573
94,-26.780628638900986
95,-26.90089087801786
96,-19.944640956508238
97,-19.414195803911042
98,-19.77180013870614
99,-17.103839388556686
