Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Num of training samples 50000, Num of poisoned samples 12500, Num of benign samples 37500
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Num of training samples 50000, Num of poisoned samples 12500, Num of benign samples 37500
Epoch [1/50] Train Loss: 2.2873, Train Acc: 33.83 Test Loss (Benign): 2.4522, Test Acc (Benign): 10.00 Test Loss (Poisoned): 1.0721, Test Acc (Poisoned): 100.00
Epoch [2/50] Train Loss: 2.0533, Train Acc: 34.72 Test Loss (Benign): 2.3390, Test Acc (Benign): 13.13 Test Loss (Poisoned): 1.0448, Test Acc (Poisoned): 99.08
Epoch [3/50] Train Loss: 1.5429, Train Acc: 42.28 Test Loss (Benign): 2.1722, Test Acc (Benign): 22.54 Test Loss (Poisoned): 0.0278, Test Acc (Poisoned): 99.93
Epoch [4/50] Train Loss: 1.2610, Train Acc: 49.90 Test Loss (Benign): 1.6402, Test Acc (Benign): 35.40 Test Loss (Poisoned): 0.0026, Test Acc (Poisoned): 100.00
Epoch [5/50] Train Loss: 1.1294, Train Acc: 56.63 Test Loss (Benign): 1.6200, Test Acc (Benign): 40.22 Test Loss (Poisoned): 0.0188, Test Acc (Poisoned): 99.74
Epoch [6/50] Train Loss: 0.9490, Train Acc: 65.30 Test Loss (Benign): 1.4883, Test Acc (Benign): 46.90 Test Loss (Poisoned): 0.0085, Test Acc (Poisoned): 99.76
Epoch [7/50] Train Loss: 0.8122, Train Acc: 71.11 Test Loss (Benign): 1.3257, Test Acc (Benign): 54.99 Test Loss (Poisoned): 0.0168, Test Acc (Poisoned): 99.62
Epoch [8/50] Train Loss: 0.7259, Train Acc: 74.70 Test Loss (Benign): 1.2171, Test Acc (Benign): 58.73 Test Loss (Poisoned): 0.1946, Test Acc (Poisoned): 95.35
Epoch [9/50] Train Loss: 0.6588, Train Acc: 77.24 Test Loss (Benign): 0.9449, Test Acc (Benign): 68.41 Test Loss (Poisoned): 0.0103, Test Acc (Poisoned): 99.74
Epoch [10/50] Train Loss: 0.6172, Train Acc: 79.19 Test Loss (Benign): 1.2016, Test Acc (Benign): 60.87 Test Loss (Poisoned): 0.0232, Test Acc (Poisoned): 99.60
Epoch [11/50] Train Loss: 0.5728, Train Acc: 81.17 Test Loss (Benign): 0.9978, Test Acc (Benign): 69.29 Test Loss (Poisoned): 0.0414, Test Acc (Poisoned): 99.28
Epoch [12/50] Train Loss: 0.5461, Train Acc: 82.22 Test Loss (Benign): 0.9689, Test Acc (Benign): 68.63 Test Loss (Poisoned): 0.0131, Test Acc (Poisoned): 99.72
Epoch [13/50] Train Loss: 0.5209, Train Acc: 82.91 Test Loss (Benign): 0.8156, Test Acc (Benign): 73.35 Test Loss (Poisoned): 0.0355, Test Acc (Poisoned): 99.43
Epoch [14/50] Train Loss: 0.5002, Train Acc: 83.83 Test Loss (Benign): 1.2382, Test Acc (Benign): 62.30 Test Loss (Poisoned): 0.0071, Test Acc (Poisoned): 99.83
