Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Num of training samples 50000, Num of poisoned samples 2500, Num of benign samples 47500
Epoch [1/50] Train Loss: 1.9724, Train Acc: 33.60 Test Loss (Benign): 1.5612, Test Acc (Benign): 42.75 Test Loss (Poisoned): 2.7175, Test Acc (Poisoned): 2.86
Epoch [2/50] Train Loss: 1.4689, Train Acc: 47.50 Test Loss (Benign): 1.4714, Test Acc (Benign): 47.44 Test Loss (Poisoned): 3.1441, Test Acc (Poisoned): 4.63
Epoch [3/50] Train Loss: 1.2299, Train Acc: 57.48 Test Loss (Benign): 1.1320, Test Acc (Benign): 61.49 Test Loss (Poisoned): 2.4684, Test Acc (Poisoned): 11.74
Epoch [4/50] Train Loss: 1.0095, Train Acc: 66.01 Test Loss (Benign): 1.0505, Test Acc (Benign): 65.24 Test Loss (Poisoned): 2.6673, Test Acc (Poisoned): 11.91
Epoch [5/50] Train Loss: 0.8598, Train Acc: 71.59 Test Loss (Benign): 0.7985, Test Acc (Benign): 73.79 Test Loss (Poisoned): 2.7262, Test Acc (Poisoned): 11.35
Epoch [6/50] Train Loss: 0.7592, Train Acc: 75.41 Test Loss (Benign): 0.8440, Test Acc (Benign): 73.05 Test Loss (Poisoned): 2.2830, Test Acc (Poisoned): 17.67
Epoch [7/50] Train Loss: 0.6227, Train Acc: 78.94 Test Loss (Benign): 0.7226, Test Acc (Benign): 76.01 Test Loss (Poisoned): 1.0959, Test Acc (Poisoned): 69.84
Epoch [8/50] Train Loss: 0.5364, Train Acc: 82.01 Test Loss (Benign): 0.7310, Test Acc (Benign): 75.74 Test Loss (Poisoned): 1.0503, Test Acc (Poisoned): 69.55
Epoch [9/50] Train Loss: 0.4955, Train Acc: 83.18 Test Loss (Benign): 0.7171, Test Acc (Benign): 76.37 Test Loss (Poisoned): 0.7929, Test Acc (Poisoned): 76.35
Epoch [10/50] Train Loss: 0.4641, Train Acc: 84.33 Test Loss (Benign): 0.7812, Test Acc (Benign): 75.03 Test Loss (Poisoned): 0.6005, Test Acc (Poisoned): 80.94
Epoch [11/50] Train Loss: 0.4501, Train Acc: 84.73 Test Loss (Benign): 0.7186, Test Acc (Benign): 77.31 Test Loss (Poisoned): 0.6761, Test Acc (Poisoned): 81.67
Epoch [12/50] Train Loss: 0.4276, Train Acc: 85.63 Test Loss (Benign): 0.8433, Test Acc (Benign): 73.18 Test Loss (Poisoned): 0.6915, Test Acc (Poisoned): 82.54
Epoch [13/50] Train Loss: 0.4122, Train Acc: 86.08 Test Loss (Benign): 0.7263, Test Acc (Benign): 76.42 Test Loss (Poisoned): 1.1583, Test Acc (Poisoned): 73.16
Epoch [14/50] Train Loss: 0.3943, Train Acc: 86.59 Test Loss (Benign): 0.5655, Test Acc (Benign): 81.74 Test Loss (Poisoned): 0.9176, Test Acc (Poisoned): 73.32
Epoch [15/50] Train Loss: 0.3818, Train Acc: 87.07 Test Loss (Benign): 0.5779, Test Acc (Benign): 80.90 Test Loss (Poisoned): 0.4428, Test Acc (Poisoned): 86.60
Epoch [16/50] Train Loss: 0.3715, Train Acc: 87.45 Test Loss (Benign): 0.6948, Test Acc (Benign): 77.73 Test Loss (Poisoned): 1.7801, Test Acc (Poisoned): 56.78
Epoch [17/50] Train Loss: 0.3620, Train Acc: 87.74 Test Loss (Benign): 0.6647, Test Acc (Benign): 78.98 Test Loss (Poisoned): 0.5887, Test Acc (Poisoned): 83.43
Epoch [18/50] Train Loss: 0.3580, Train Acc: 87.81 Test Loss (Benign): 0.6213, Test Acc (Benign): 80.00 Test Loss (Poisoned): 0.9929, Test Acc (Poisoned): 75.36
Epoch [19/50] Train Loss: 0.3560, Train Acc: 87.88 Test Loss (Benign): 0.6071, Test Acc (Benign): 80.35 Test Loss (Poisoned): 1.3038, Test Acc (Poisoned): 72.93
Epoch [20/50] Train Loss: 0.3491, Train Acc: 88.35 Test Loss (Benign): 0.7503, Test Acc (Benign): 76.07 Test Loss (Poisoned): 0.4585, Test Acc (Poisoned): 86.84
Epoch [21/50] Train Loss: 0.3381, Train Acc: 88.55 Test Loss (Benign): 0.6490, Test Acc (Benign): 79.11 Test Loss (Poisoned): 0.6945, Test Acc (Poisoned): 82.46
Epoch [22/50] Train Loss: 0.3314, Train Acc: 88.96 Test Loss (Benign): 0.7042, Test Acc (Benign): 78.25 Test Loss (Poisoned): 0.5258, Test Acc (Poisoned): 83.95
Epoch [23/50] Train Loss: 0.3370, Train Acc: 88.53 Test Loss (Benign): 0.6964, Test Acc (Benign): 77.88 Test Loss (Poisoned): 0.8624, Test Acc (Poisoned): 75.91
Epoch [24/50] Train Loss: 0.3273, Train Acc: 89.14 Test Loss (Benign): 0.6719, Test Acc (Benign): 78.82 Test Loss (Poisoned): 1.1888, Test Acc (Poisoned): 66.46
